"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","projectId","sex","lifeStage","elevation","elevationAccuracy","continent","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","county","locality","language","type","preparations","disposition","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","accessRights","collectionID","programmeAcronym","eventID","habitat","verbatimSRS","samplingEffort","municipality","verbatimCoordinateSystem","fieldNumber","verbatimElevation","identificationRemarks","individualCount","georeferencedBy","eventRemarks","datasetID","higherClassification","previousIdentifications","footprintWKT","parentEventID","locationAccordingTo","locationRemarks","fieldNotes","recordNumber","identifiedByIDs.type","identifiedByIDs.value","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","collectionKey","recordedByIDs.type","recordedByIDs.value","georeferenceRemarks","taxonRemarks","locationID","ownerInstitutionCode","institutionKey","dynamicProperties","identificationVerificationStatus","georeferencedDate","nomenclaturalCode","georeferenceProtocol","organismID","identificationQualifier","georeferenceSources","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","originalNameUsage","verbatimTaxonRank","higherGeographyID","bibliographicCitation","download"
"Aotus lemurinus","665833080","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.95,-76.483333,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:18.118+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,8,20,"1951-08-20T00:00:00",NA,"2021-03-30T10:22:18.118+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","dc76b5e1-3166-43ad-932c-3198a303cc97",NA,NA,NA,NA,NA,"Mammals","665833080","dc76b5e1-3166-43ad-932c-3198a303cc97",NA,"P. Hershkovitz","70678",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","San Agustin","San Antonio","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84776",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-5351",NA,NA,"South America, Colombia, Huila, San Agustin, Neotropics: San Antonio",NA,NA,"20","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"published","2569903",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665833081","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.95,-76.483333,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.786+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,8,20,"1951-08-20T00:00:00",NA,"2021-03-30T10:22:14.786+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","dab2eae2-fc28-4075-b90c-536299f45167",NA,NA,NA,NA,NA,"Mammals","665833081","dab2eae2-fc28-4075-b90c-536299f45167",NA,"P. Hershkovitz","70679",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,2300,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","San Agustin","San Antonio","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84777",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-5352",NA,NA,"South America, Colombia, Huila, San Agustin, Neotropics: San Antonio",NA,NA,"20","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"published","2569904",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665833082","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.880468,-76.263344,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.186+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,9,26,"1951-09-26T00:00:00",NA,"2021-03-30T10:22:15.186+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","b203584d-5f38-49f7-ae7a-dcc0cf79aaf0",NA,NA,NA,NA,NA,"Mammals","665833082","b203584d-5f38-49f7-ae7a-dcc0cf79aaf0",NA,"P. Hershkovitz","70680",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","San Agustin","Rio Magdalena","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84778",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-5514",NA,NA,"South America, Colombia, Huila, San Agustin, Neotropics: Rio Magdalena",NA,NA,"26","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"MaNIS georeferencing guidelines","2569905",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831989","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.887+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,22,"1950-02-22T00:00:00",NA,"2021-03-30T10:22:12.887+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","4982e5f8-cc3c-4254-8d2e-ca29c6cff8c1",NA,NA,NA,NA,NA,"Mammals","665831989","4982e5f8-cc3c-4254-8d2e-ca29c6cff8c1",NA,"P. Hershkovitz","69606",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9555",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3963",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"22","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"published","2568831",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831990","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.378+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,22,"1950-02-22T00:00:00",NA,"2021-03-30T10:22:12.378+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","398a3ec8-cf8d-4187-ace0-ad7f0f541a1c",NA,NA,NA,NA,NA,"Mammals","665831990","398a3ec8-cf8d-4187-ace0-ad7f0f541a1c",NA,"P. Hershkovitz","69607",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9556",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3964",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"22","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"published","2568832",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831991","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.871+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,22,"1950-02-22T00:00:00",NA,"2021-03-30T10:22:12.871+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","7f516058-7f86-4200-81e0-3c209fe0a708",NA,NA,NA,NA,NA,"Mammals","665831991","7f516058-7f86-4200-81e0-3c209fe0a708",NA,"P. Hershkovitz","69608",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9557",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3965",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"22","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"published","2568833",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831992","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.865+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,24,"1950-02-24T00:00:00",NA,"2021-03-30T10:22:17.865+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","d1a5b962-c920-40b8-89d8-176bacf5100a",NA,NA,NA,NA,NA,"Mammals","665831992","d1a5b962-c920-40b8-89d8-176bacf5100a",NA,"P. Hershkovitz","69609",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9558",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3974",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"24","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"published","2568834",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831993","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.082+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,24,"1950-02-24T00:00:00",NA,"2021-03-30T10:22:13.082+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","a4e29957-f326-43e4-b4a5-c32ffdb30599",NA,NA,NA,NA,NA,"Mammals","665831993","a4e29957-f326-43e4-b4a5-c32ffdb30599",NA,"P. Hershkovitz","69610",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9559",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3975",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"24","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"published","2568835",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831994","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.097215,-77.213341,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.924+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Choco",1950,3,27,"1950-03-27T00:00:00",NA,"2021-03-30T10:22:14.924+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","a3a6ab60-78a5-4518-8199-85c72c163f09",NA,NA,NA,NA,NA,"Mammals","665831994","a3a6ab60-78a5-4518-8199-85c72c163f09",NA,"P. Hershkovitz","69611",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Unguia","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9560",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-4168",NA,NA,"South America, Colombia, Choco, Neotropics: Unguia",NA,NA,"27","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"MaNIS georeferencing guidelines","2568836",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831995","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",7.9563,-76.603363,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.534+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,4,26,"1950-04-26T00:00:00",NA,"2021-03-30T10:22:17.534+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","a7b42f05-c2fc-44b7-af0e-39eec72579e6",NA,NA,NA,NA,NA,"Mammals","665831995","a7b42f05-c2fc-44b7-af0e-39eec72579e6",NA,"P. Hershkovitz","69612",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,50,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Uraba","Rio Currulao, 20 km SE Turbo","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9561",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"decimal degrees",NA,"PH-4267",NA,NA,"South America, Colombia, Antioquia, Uraba, Neotropics: Rio Currulao, 20 km SE Turbo",NA,NA,"26","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"MaNIS georeferencing guidelines","2568837",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
"Aotus lemurinus","665831996","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",7.9563,-76.603363,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.991+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,4,30,"1950-04-30T00:00:00",NA,"2021-03-30T10:22:14.991+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","91449fb3-ac35-43ae-88aa-e88733da4cea",NA,NA,NA,NA,NA,"Mammals","665831996","91449fb3-ac35-43ae-88aa-e88733da4cea",NA,"P. Hershkovitz","69613",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,50,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Uraba","Rio Currulao, 20 km SE Turbo","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9562",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"decimal degrees",NA,"PH-4284",NA,NA,"South America, Colombia, Antioquia, Uraba, Neotropics: Rio Currulao, 20 km SE Turbo",NA,NA,"30","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,"FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"MaNIS georeferencing guidelines","2568838",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,"succeded"
