"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","infraspecificEpithet","informationWithheld","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","higherClassification","identifiedByIDs.type","identifiedByIDs.value","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","language","type","taxonRemarks","http...rs.tdwg.org.dwc.terms.organismQuantityType","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","verbatimSRS","verbatimCoordinateSystem","pointRadiusSpatialFit","footprintSRS","locationID","startDayOfYear","footprintSpatialFit","samplingProtocol","recordedByIDs.type","recordedByIDs.value","municipality","locationRemarks","collectionID","originalNameUsage","sex","download"
"Saguinus graellsi","1123023898","Leontocebus nigricollis (Spix, 1823)",-3.684189,-70.351697,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.766+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-01-21T00:00:00",25,"Amazonas",2006,1,21,"2006-01-21T00:00:00",NA,"2021-03-09T12:45:15.766+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:255",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023898","ENTROPIKA:255",NA,"Juan David Sanchez","PRI255",NA,"ENTROPIKA",NA,"09:30:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,6,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Agua Blanca",NA,NA,NA,NA,95,34,NA,NA,NA,"Rainforest","900.136.118-1","8 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023899","Leontocebus nigricollis (Spix, 1823)",-3.681146,-70.342181,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.767+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-01-19T00:00:00",25,"Amazonas",2006,1,19,"2006-01-19T00:00:00",NA,"2021-03-09T12:45:15.767+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:247",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023899","ENTROPIKA:247",NA,"Juan David Sanchez","PRI247",NA,"ENTROPIKA",NA,"10:00:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Blanca",NA,NA,NA,NA,95,34,NA,NA,NA,"Rainforest","900.136.118-1","13 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023918","Leontocebus nigricollis (Spix, 1823)",-3.787403,-70.189906,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.744+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-01-31T00:00:00",25,"Amazonas",2006,1,31,"2006-01-31T00:00:00",NA,"2021-03-09T12:45:15.744+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:257",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023918","ENTROPIKA:257",NA,"Francisco del Aguila","PRI257",NA,"ENTROPIKA",NA,"09:05:00","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023880","Leontocebus nigricollis (Spix, 1823)",-3.703612,-70.293874,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.764+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-09T00:00:00",25,"Amazonas",2006,2,9,"2006-02-09T00:00:00",NA,"2021-03-09T12:45:15.764+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:275",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023880","ENTROPIKA:275",NA,"Juan David Sanchez","PRI275",NA,"ENTROPIKA",NA,"09:30:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,2,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Pudre",NA,NA,NA,NA,115,41,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023883","Leontocebus nigricollis (Spix, 1823)",-3.789595,-70.20649,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.766+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-01T00:00:00",25,"Amazonas",2006,2,1,"2006-02-01T00:00:00",NA,"2021-03-09T12:45:15.766+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:260",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023883","ENTROPIKA:260",NA,"Francisco del Aguila","PRI260",NA,"ENTROPIKA",NA,"14:00:00","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,10,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023887","Leontocebus nigricollis (Spix, 1823)",-3.790957,-70.207769,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.766+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-02T00:00:00",25,"Amazonas",2006,2,2,"2006-02-02T00:00:00",NA,"2021-03-09T12:45:15.766+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:263",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023887","ENTROPIKA:263",NA,"Francisco del Aguila","PRI263",NA,"ENTROPIKA",NA,"09:00:00","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,9,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023888","Leontocebus nigricollis (Spix, 1823)",-3.731187,-70.296334,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.765+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-08T00:00:00",25,"Amazonas",2006,2,8,"2006-02-08T00:00:00",NA,"2021-03-09T12:45:15.765+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:271",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023888","ENTROPIKA:271",NA,"Juan David Sanchez","PRI271",NA,"ENTROPIKA",NA,"10:15:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Pudre",NA,NA,NA,NA,115,41,NA,NA,NA,"Rainforest","900.136.118-1","8 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023890","Leontocebus nigricollis (Spix, 1823)",-3.715446,-70.296629,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.766+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-09T00:00:00",25,"Amazonas",2006,2,9,"2006-02-09T00:00:00",NA,"2021-03-09T12:45:15.766+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:274",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023890","ENTROPIKA:274",NA,"Juan David Sanchez","PRI274",NA,"ENTROPIKA",NA,"08:15:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Pudre",NA,NA,NA,NA,115,41,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023893","Leontocebus nigricollis (Spix, 1823)",-3.798702,-70.215988,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.770+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-02T00:00:00",25,"Amazonas",2006,2,2,"2006-02-02T00:00:00",NA,"2021-03-09T12:45:15.770+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:265",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023893","ENTROPIKA:265",NA,"Francisco del Aguila","PRI265",NA,"ENTROPIKA",NA,"10:15:00","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023895","Leontocebus nigricollis (Spix, 1823)",-3.799773,-70.216961,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.770+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-01T00:00:00",25,"Amazonas",2006,2,1,"2006-02-01T00:00:00",NA,"2021-03-09T12:45:15.770+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:261",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023895","ENTROPIKA:261",NA,"Francisco del Aguila","PRI261",NA,"ENTROPIKA",NA,"15:15:00","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023900","Leontocebus nigricollis (Spix, 1823)",-3.799773,-70.216961,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.741+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-01T00:00:00",25,"Amazonas",2006,2,1,"2006-02-01T00:00:00",NA,"2021-03-09T12:45:15.741+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:259",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023900","ENTROPIKA:259",NA,"Francisco del Aguila","PRI259",NA,"ENTROPIKA",NA,"09:55:00","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023901","Leontocebus nigricollis (Spix, 1823)",-3.78716,-70.204203,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.745+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-23T00:00:00",25,"Amazonas",2006,2,23,"2006-02-23T00:00:00",NA,"2021-03-09T12:45:15.745+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:292",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023901","ENTROPIKA:292",NA,"Milton Cayetano","PRI292",NA,"ENTROPIKA",NA,"15:30:00","Milton Cayetano",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Milton Cayetano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023903","Leontocebus nigricollis (Spix, 1823)",-3.735875,-70.296949,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.745+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-10T00:00:00",25,"Amazonas",2006,2,10,"2006-02-10T00:00:00",NA,"2021-03-09T12:45:15.745+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:279",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023903","ENTROPIKA:279",NA,"Juan David Sanchez","PRI279",NA,"ENTROPIKA",NA,"15:00:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Pudre",NA,NA,NA,NA,115,41,NA,NA,NA,"Rainforest","900.136.118-1","7.5 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023904","Leontocebus nigricollis (Spix, 1823)",-3.691874,-70.279199,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.741+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-09T00:00:00",25,"Amazonas",2006,2,9,"2006-02-09T00:00:00",NA,"2021-03-09T12:45:15.741+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:276",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023904","ENTROPIKA:276",NA,"Juan David Sanchez","PRI276",NA,"ENTROPIKA",NA,"14:00:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Pudre",NA,NA,NA,NA,115,41,NA,NA,NA,"Rainforest","900.136.118-1","16 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123023909","Leontocebus nigricollis (Spix, 1823)",-3.717129,-70.212135,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.742+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-02-24T00:00:00",25,"Amazonas",2006,2,24,"2006-02-24T00:00:00",NA,"2021-03-09T12:45:15.742+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:295",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123023909","ENTROPIKA:295",NA,"Juan David Sanchez","PRI295",NA,"ENTROPIKA",NA,"10:50:00","Juan David Sanchez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Pucacuro",NA,NA,NA,NA,104,61,NA,NA,NA,"Rainforest","900.136.118-1","2 km walked","Leticia","en","Evento",NA,NA,NA,"Juan David Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
