"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","sex","lifeStage","identificationRemarks","occurrenceRemarks","individualCount","continent","vernacularName","locality","higherClassification","projectId","programmeAcronym","elevation","organismQuantity","organismQuantityType","eventID","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","county","municipality","language","type","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimElevation","verbatimSRS","verbatimCoordinateSystem","previousIdentifications","datasetID","samplingProtocol","elevationAccuracy","samplingEffort","eventRemarks","identificationReferences","recordNumber","nomenclaturalCode","georeferencedBy","locationID","waterBody","gadm","informationWithheld","infraspecificEpithet","verbatimDepth","endDayOfYear","georeferenceVerificationStatus","pointRadiusSpatialFit","footprintSRS","startDayOfYear","footprintSpatialFit","parentEventID","ownerInstitutionCode","preparations","otherCatalogNumbers","locationRemarks","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","footprintWKT","locationAccordingTo","fieldNotes","georeferenceSources","verbatimTaxonRank","organismID","download"
"Alouatta seniculus","3112395418","Alouatta seniculus (Linnaeus, 1766)",0.112883,-76.910272,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:43.513+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-05-03T16:21:00",8,"Sucumbios",2021,3,6,"2021-03-06T16:15:00","2021-05-05T19:21:45.000+00:00","2021-09-08T00:20:43.513+00:00","https://www.inaturalist.org/observations/76526137","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","tonnyrojasc","76526137","tonnyrojasc","2021/03/06 4:15 PM UTC","iNaturalist research-grade observations","Nueva Loja, Ecuador","Observations","3112395418","https://www.inaturalist.org/observations/76526137","566513","tonnyrojasc","76526137","https://www.inaturalist.org/observations/76526137","iNaturalist","© tonnyrojasc some rights reserved","16:15:00Z","Edison Araguillin","170975914","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,"Es el único aullador de la zona y de ese color",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3112432429","Alouatta seniculus (Linnaeus, 1766)",0.11302,-76.91026,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:28.555+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-05-02T14:49:54",8,"Sucumbios",2021,3,6,"2021-03-06T16:15:00","2021-05-03T16:21:28.000+00:00","2021-09-07T23:33:28.555+00:00","https://www.inaturalist.org/observations/76526136","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","tonnyrojasc","76526136","tonnyrojasc","2021/03/06 4:15 PM UTC","iNaturalist research-grade observations","Nueva Loja, Ecuador","Observations","3112432429","https://www.inaturalist.org/observations/76526136","566513","tonnyrojasc","76526136","https://www.inaturalist.org/observations/76526136","iNaturalist","© tonnyrojasc some rights reserved","16:15:00Z","Sebastián Vizcarra","170317812","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3090732641","Alouatta seniculus (Linnaeus, 1766)",4.31759,-72.459588,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:48.176+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-04-15T21:43:44",208,"Casanare",2021,4,12,"2021-04-12T14:44:00","2021-04-16T19:20:42.000+00:00","2021-09-08T00:20:48.176+00:00","https://www.inaturalist.org/observations/73838248","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","santiago vasquez","73838248","jsva","2021/04/12 2:44 PM -0500","iNaturalist research-grade observations","Puerto Guadalupe, Puerto López, Meta, Colombia","Observations","3090732641","https://www.inaturalist.org/observations/73838248","566513","santiago vasquez","73838248","https://www.inaturalist.org/observations/73838248","iNaturalist","© santiago vasquez some rights reserved","19:44:00Z","Guillaume Delaitre","165755730","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,"MALE","Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3090923911","Alouatta seniculus (Linnaeus, 1766)",10.352399,-75.429182,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:57:06.979+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-04-14T23:31:34",NA,"Bolívar",2021,4,11,"2021-04-11T10:26:00","2021-04-15T02:15:25.000+00:00","2021-09-07T23:57:06.979+00:00","https://www.inaturalist.org/observations/73994225","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","JuanFelipeRR","73994225","juanfelipe2r","2021/04/11 10:26 AM -0500","iNaturalist research-grade observations","Naranjas, Turbaco, Bolívar, Colombia","Observations","3090923911","https://www.inaturalist.org/observations/73994225","566513","JuanFelipeRR","73994225","https://www.inaturalist.org/observations/73994225","iNaturalist","© JuanFelipeRR some rights reserved","15:26:00Z","JuanFelipeRR","165558717","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3112535477","Alouatta seniculus (Linnaeus, 1766)",-0.29587,-76.872899,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:05:33.967+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-04-30T00:23:09",3077,"Orellana",2021,4,20,"2021-04-20T09:41:00","2021-05-03T17:18:38.000+00:00","2021-09-08T00:05:33.967+00:00","https://www.inaturalist.org/observations/75718672","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Diego Naranjo","75718672","diego_naranjo","2021/04/20 9:41 AM -0500","iNaturalist research-grade observations","La Joya de los Sachas, Ecuador","Observations","3112535477","https://www.inaturalist.org/observations/75718672","566513","Diego Naranjo","75718672","https://www.inaturalist.org/observations/75718672","iNaturalist","© Diego Naranjo some rights reserved","14:41:00Z","Diego Naranjo","169064502","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,"Mono aullador herido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3113431257","Alouatta seniculus (Linnaeus, 1766)",0.09403,-76.874446,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:26.815+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-05-10T00:03:49",1883,"Sucumbios",2021,4,28,"2021-04-28T18:51:00","2021-05-10T09:22:28.000+00:00","2021-09-07T23:33:26.815+00:00","https://www.inaturalist.org/observations/78156765","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Kevin Santiago Cagua Suárez","78156765","kevinsantiagocaguasuarez","2021/04/28 6:51 PM -0500","iNaturalist research-grade observations","Nueva Loja, Ecuador","Observations","3113431257","https://www.inaturalist.org/observations/78156765","566513","Kevin Santiago Cagua Suárez","78156765","https://www.inaturalist.org/observations/78156765","iNaturalist","© Kevin Santiago Cagua Suárez some rights reserved","23:51:00Z","Kevin Santiago Cagua Suárez","173447213","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3118355738","Alouatta seniculus (Linnaeus, 1766)",-0.472253,-76.45913,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:52:58.466+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-05-15T02:01:53",212,"Sucumbios",2021,4,21,"2021-04-21T16:01:00","2021-05-15T08:36:39.000+00:00","2021-09-07T23:52:58.466+00:00","https://www.inaturalist.org/observations/78781299","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","taopina","78781299","taopina","2021/04/21 4:01 PM UTC","iNaturalist research-grade observations","Providencia, Quito, Ecuador","Observations","3118355738","https://www.inaturalist.org/observations/78781299","566513","taopina","78781299","https://www.inaturalist.org/observations/78781299","iNaturalist","© taopina some rights reserved","16:01:00Z","taopina","174797025","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3314503522","Alouatta seniculus (Linnaeus, 1766)",4.72366,-75.664172,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:34:09.149+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-06-11T04:56:32",975,"Risaralda",2021,4,25,"2021-04-25T11:49:41","2021-07-01T16:19:36.000+00:00","2021-09-07T23:34:09.149+00:00","https://www.inaturalist.org/observations/82511830","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","gabovinasco1","82511830","gabovinasco1","Sun Apr 25 2021 11:49:41 GMT-0500 (GMT-5)","iNaturalist research-grade observations","Filandia, Quindío, CO","Observations","3314503522","https://www.inaturalist.org/observations/82511830","566513","gabovinasco1","82511830","https://www.inaturalist.org/observations/82511830","iNaturalist","© gabovinasco1 some rights reserved","16:49:41Z","gabovinasco1","182205763","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3112750932","Alouatta seniculus (Linnaeus, 1766)",4.84301,-75.818632,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:50:04.098+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-05-06T05:01:56",10,"Risaralda",2021,5,3,"2021-05-03T11:36:41","2021-05-08T21:53:42.000+00:00","2021-09-07T23:50:04.098+00:00","https://www.inaturalist.org/observations/76988922","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","rnbosquecauquita","76988922","rnbosquecauquita","Mon May 03 2021 11:36:41 GMT-0500 (GMT-5)","iNaturalist research-grade observations","Pereira, Risaralda, CO","Observations","3112750932","https://www.inaturalist.org/observations/76988922","566513","rnbosquecauquita","76988922","https://www.inaturalist.org/observations/76988922","iNaturalist","© rnbosquecauquita some rights reserved","16:36:41Z","David Monroy R","172157979","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3113427260","Alouatta seniculus (Linnaeus, 1766)",10.752756,-75.025253,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:34:00.632+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-05-10T00:42:36",244,"Atlántico",2021,5,8,"2021-05-08T09:10:00","2021-05-13T22:24:46.000+00:00","2021-09-07T23:34:00.632+00:00","https://www.inaturalist.org/observations/78162147","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Gabriel Utria","78162147","gabo_utria","2021/05/08 9:10 AM -0500","iNaturalist research-grade observations","Usiacurí, Atlantico, Colombia","Observations","3113427260","https://www.inaturalist.org/observations/78162147","566513","Gabriel Utria","78162147","https://www.inaturalist.org/observations/78162147","iNaturalist","© Gabriel Utria some rights reserved","14:10:00Z","Gabriel Utria","173457376","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3118297636","Alouatta seniculus (Linnaeus, 1766)",-0.46697,-77.005538,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:03:56.849+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-05-19T20:37:50",31,"Orellana",2021,5,13,"2021-05-13T15:20:00","2021-05-19T20:48:55.000+00:00","2021-09-08T00:03:56.849+00:00","https://www.inaturalist.org/observations/79439354","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Diego Naranjo","79439354","diego_naranjo","2021/05/13 3:20 PM -0500","iNaturalist research-grade observations","Francisco de Orellana, Ecuador","Observations","3118297636","https://www.inaturalist.org/observations/79439354","566513","Diego Naranjo","79439354","https://www.inaturalist.org/observations/79439354","iNaturalist","© Diego Naranjo some rights reserved","20:20:00Z","Diego Naranjo","176109427","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3302051865","Alouatta seniculus (Linnaeus, 1766)",11.131544,-74.192168,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:34:07.914+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-06-07T13:33:54",NA,"Magdalena",2021,6,6,"2021-06-06T13:02:00","2021-07-01T16:26:15.000+00:00","2021-09-07T23:34:07.914+00:00","https://www.inaturalist.org/observations/82018236","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","forajido","82018236","forajido","2021/06/06 1:02 PM -0500","iNaturalist research-grade observations","Santa Marta, Magdalena, Colombia","Observations","3302051865","https://www.inaturalist.org/observations/82018236","566513","forajido","82018236","https://www.inaturalist.org/observations/82018236","iNaturalist","© forajido some rights reserved","18:02:00Z","forajido","181231074","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,"MALE","Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3314260684","Alouatta seniculus (Linnaeus, 1766)",0.108161,-76.917784,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:09:13.553+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-06-18T18:30:29",31,"Sucumbios",2021,6,11,"2021-06-11T11:04:00","2021-06-18T18:32:59.000+00:00","2021-09-08T00:09:13.553+00:00","https://www.inaturalist.org/observations/83536535","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","David Torres","83536535","dawicho","2021/06/11 11:04 AM -0500","iNaturalist research-grade observations","Nueva Loja, Ecuador","Observations","3314260684","https://www.inaturalist.org/observations/83536535","566513","David Torres","83536535","https://www.inaturalist.org/observations/83536535","iNaturalist","© David Torres some rights reserved","16:04:00Z","David Torres","184202282","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
