"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms","download"
"Cebus olivaceus","665893332","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.592+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1961,11,1,"1961-11-01T00:00:00",NA,"2021-03-30T10:22:14.592+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","4cb235fb-ca1f-452c-ab78-619a3f9ec382",NA,NA,NA,NA,"Mammals","665893332","4cb235fb-ca1f-452c-ab78-619a3f9ec382",NA,"H. A. Beatty","95462",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject","1","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-282",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10571","2594332","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","665753205","Cebus olivaceus nigrivittatus Wagner, 1848",5.133333,-55.483334,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:18.327+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Brokopondo",1961,12,30,"1961-12-30T00:00:00",NA,"2021-03-30T10:22:18.327+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","d954f87a-c555-4138-be20-6a745e3a0601",NA,NA,NA,NA,"Mammals","665753205","d954f87a-c555-4138-be20-6a745e3a0601",NA,"P. Hershkovitz","95458",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Saramacca R, Finisanti",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull,skel",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Brokopondo, Neotropics: Saramacca R, Finisanti",NA,NA,"en","PhysicalObject","30","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","PH-8182",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","168035","2594328","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1317451661","Cebus olivaceus Schomburgk, 1848",10.4,-67.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:57.677+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Aragua",1960,4,6,"1960-04-06T00:00:00",NA,"2021-09-08T13:29:57.677+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/30b08c42d-0ba0-4a60-bc5e-184dc10b0f1f",NA,"6 Apr 1960","NMNH Extant Biology",NA,"Mammals","1317451661","http://n2t.net/ark:/65665/30b08c42d-0ba0-4a60-bc5e-184dc10b0f1f",NA,"D. Rhymer","517513",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,NA,"SOUTH_AMERICA",NA,"Ocumare De La Costa, Near",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Aragua","97",NA,NA,"PhysicalObject","97",NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","8479","Dry desert in tree","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","665894938","Cebus olivaceus nigrivittatus Wagner, 1848",3.116667,-56.450001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.170+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1960,11,12,"1960-11-12T00:00:00",NA,"2021-03-30T10:22:13.170+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","bc315bd8-c918-44b4-acd9-303ca9a3def1",NA,NA,NA,NA,"Mammals","665894938","bc315bd8-c918-44b4-acd9-303ca9a3def1",NA,"H. A. Beatty","93262",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Kayser Gebergte Airstrip, E of Zuid R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Kayser Gebergte Airstrip, E of Zuid R",NA,NA,"en","PhysicalObject","12","http://fieldmuseum.org/about/copyright-information",NA,274,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","HAB-67",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","55730","2592132","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","665894976","Cebus olivaceus nigrivittatus Wagner, 1848",3.116667,-56.450001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.419+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1960,11,NA,"1960-11-01T00:00:00",NA,"2021-03-30T10:22:12.419+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","392aa0f2-9e89-4a37-b706-3fd78ba69c05",NA,NA,NA,NA,"Mammals","665894976","392aa0f2-9e89-4a37-b706-3fd78ba69c05",NA,"H. A. Beatty","93521",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Kayser Gebergte Airstrip, E of Zuid R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skull,skel",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Kayser Gebergte Airstrip, E of Zuid R",NA,NA,"en","PhysicalObject",NA,"http://fieldmuseum.org/about/copyright-information",NA,274,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","HAB-65",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","110418","2592391","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1211809540","Cebus olivaceus Schomburgk, 1848",4.716667,-59.7,"cdround,gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:38.935+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,4.51,"Potaro-Siparuni",1960,11,NA,"1960-11-01T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:38.935+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:31413",NA,"19601100","Mammalogy","Paramakatoi, Parmakatoi, Pakaraima Mountain","Mammals","1211809540","URI:catalog:ROM:Mammals:31413",NA,"Singh, R","31413",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"Paramakatoi, Parmakatoi, Pakaraima Mountain",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skin; skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; Potaro-Siparuni",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,"Location has been plotted on the reference map by hand, by unknown person.  MaNIS-ROMM Guyana Upload overwrote MaNIS-07 Upload","20041129","Bradley G. Millen (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17C (SERIES E491), 1954; SW; 1:500,000; 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1211809557","Cebus olivaceus Schomburgk, 1848",4.716667,-59.7,"cdround,gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:38.934+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,4.51,"Potaro-Siparuni",1960,11,NA,"1960-11-01T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:38.934+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:31414",NA,"19601100","Mammalogy","Paramakatoi, Parmakatoi, Pakaraima Mountain","Mammals","1211809557","URI:catalog:ROM:Mammals:31414",NA,"Singh, R","31414",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"Paramakatoi, Parmakatoi, Pakaraima Mountain",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skin; skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; Potaro-Siparuni",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FEMALE",NA,NA,NA,NA,"Location has been plotted on the reference map by hand, by unknown person.  MaNIS-ROMM Guyana Upload overwrote MaNIS-07 Upload","20041129","Bradley G. Millen (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17C (SERIES E491), 1954; SW; 1:500,000; 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1145691729","Cebus olivaceus Schomburgk, 1848",38.1306147936431,-121.281916562482,"cdrep,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:18.602+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",1609,"California",1958,5,3,"1958-05-03T00:00:00","2021-06-23T18:50:00.006+00:00","2021-08-26T18:05:18.602+00:00","http://arctos.database.museum/guid/MVZ:Mamm:123694","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","US","none","none","United States of America",NA,"http://arctos.database.museum/guid/MVZ:Mamm:123694?seid=1639497",NA,"3 May 1958",NA,"Micke Grove Zoo, Lodi","Mammal specimens","1145691729","http://arctos.database.museum/guid/MVZ:Mamm:123694?seid=1639497",NA,"Collector(s): Ward C. Russell; Ronald T. Reuther","MVZ:Mamm:123694",NA,"MVZ",NA,"1958-05-03","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Cebus olivaceus Schomburgk, 1848","REC'D AT MVZ 5 SEP 1958",1,NA,"NORTH_AMERICA",NA,"Micke Grove Zoo, Lodi",NA,"Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Cebinae, Cebus, Cebus olivaceus",NA,NA,NA,NA,NA,NA,"skull",NA,NA,NA,"MANAGED","59175240-4500-42b9-9e98-42ae299a5e9b",NA,"MVZ","ICZN","North America, United States, California, San Joaquin County","123","unverified","en","PhysicalObject",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,"San Joaquin County","unknown",NA,NA,NA,NA,"MALE","13349",NA,"decimal degrees",NA,NA,"2001-04-27 00:00:00","Tamrya D. d'Artenay","not recorded","28","Terrain Navigator 3.02 USGS 1:100000",NA,NA,"http://arctos.database.museum/guid/MVZ:Mamm:123694",NA,NA,NA,"sex=male","Tamrya D. d'Artenay","Former nature_of_id: legacy.","collector number=13349","[{\"scientific_name\":\"Cebus olivaceus ssp.\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","A ssp.",NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1145691752","Cebus olivaceus Schomburgk, 1848",38.1306147936431,-121.281916562482,"cdrep,txmathi,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:08.799+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",1609,"California",1958,6,1,"1958-06-01T00:00:00","2021-08-02T06:40:00.008+00:00","2021-08-26T18:05:08.799+00:00","http://arctos.database.museum/guid/MVZ:Mamm:123693","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","US","none","none","United States of America",NA,"http://arctos.database.museum/guid/MVZ:Mamm:123693?seid=1224662",NA,"1 Jun 1958",NA,"Micke Grove Zoo, Lodi","Mammal specimens","1145691752","http://arctos.database.museum/guid/MVZ:Mamm:123693?seid=1224662",NA,"Collector(s): Ward C. Russell; Ronald T. Reuther","MVZ:Mamm:123693",NA,"MVZ",NA,"1958-06-01","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Cebus olivaceus Schomburgk, 1848","REC'D AT MVZ 5 SEP 1958",1,NA,"NORTH_AMERICA",NA,"Micke Grove Zoo, Lodi",NA,"Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Cebus, Cebus olivaceus,",NA,NA,NA,NA,NA,NA,"skull; skin, study",NA,NA,NA,"MANAGED","59175240-4500-42b9-9e98-42ae299a5e9b",NA,"MVZ","ICZN","North America, United States, California, San Joaquin County","152","unverified","en","PhysicalObject",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,"San Joaquin County","unknown",NA,NA,NA,NA,"MALE","13348",NA,"decimal degrees",NA,NA,"2001-04-27 00:00:00","Tamrya D. d'Artenay","not recorded","28","Terrain Navigator 3.02 USGS 1:100000",NA,NA,"http://arctos.database.museum/guid/MVZ:Mamm:123693",NA,NA,NA,"sex=male","Tamrya D. d'Artenay","Former nature_of_id: legacy.","collector number=13348","[{\"scientific_name\":\"Cebus olivaceus griseus\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","A",NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1065331266","Cebus olivaceus Schomburgk, 1848",9.6,-61.18333,"gass84,gdativ,colmafu,inmafu","7a25f7aa-03fb-4322-aaeb-66719e1a9527","493fe050-055d-11d8-b84f-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-31T17:54:24.030+00:00","2021-08-31T18:09:02.554+00:00",228,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,18597,"Delta Amacuro Terr",1958,7,25,"1958-07-25T00:00:00","2021-07-28T00:00:00.000+00:00","2021-08-31T18:09:02.554+00:00","http://portal.vertnet.org/o/lacm/mammals?id=015d73d1-fb1d-4565-a2d6-e66cafaafcdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)",NA,"015d73d1-fb1d-4565-a2d6-e66cafaafcdf",NA,"25 JUL 1958","LACM Vertebrates","|  | Venezuela | Delta Amacuro Terr |  | Cano Mariusa Barrancas, 140 km NE; Cano Mariusa","Mammals","1065331266","015d73d1-fb1d-4565-a2d6-e66cafaafcdf",NA,"Butterworth, B B","14378",NA,"LACM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","skull stolen as per Butterworth field notes; shot",NA,NA,NA,NA,"Cano Mariusa Barrancas, 140 km NE; Cano Mariusa",NA,"Animalia | Chordata | Mammalia | Primates | Cebidae | Cebus",NA,NA,NA,NA,NA,NA,"skin only",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","2fc908ba-e775-49e2-bffe-6b9041c3b70f","0b9fbf2e-5af8-4b06-9537-647eb8439783","http://biocol.org/urn:lsid:biocol:org:34802","ICZN","|  | Venezuela | Delta Amacuro Terr","206","unverified","en","PhysicalObject","206","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","528",NA,"degrees minutes seconds",NA,NA,NA,"Anne Wiley (UMMZ)","MaNIS georeferencing guidelines","http://biocol.org/urn:lsid:biocol:org:34897","gazetteer",NA,NA,NA,NA,NA,"015d73d1-fb1d-4565-a2d6-e66cafaafcdf. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.","{\"measurements\":\"794-434-124-40\"}",NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,"succeded"
